filename,class,train_or_test,glcm_contrast,glcm_correlation,glcm_energy,glcm_homogeneity,lbp_mean,lbp_variance,lbp_entropy,surface_roughness
IMG20200713143447.jpg,unripe,train,19.81292074901757,0.9867429183958002,0.03167986199379343,0.35669354796658564,4.817846398867457,4.362528789714071,2.936363276094695,27.225625084061665
IMG20200713143503.jpg,unripe,train,15.081775213186312,0.9867013614541588,0.03550748822871727,0.3864715553616256,4.887415761467441,4.46818726142616,2.9568769749355313,23.542998119511118
IMG20200713143508.jpg,unripe,train,20.318960652194843,0.9858353854948104,0.03523794142968291,0.387580086214289,4.8807652526332825,4.314343547287375,2.9262001121485204,25.29790605344077
IMG20200713143524.jpg,unripe,train,25.730355985542143,0.9843714849363463,0.0309236910645517,0.3487797262655821,4.769766589270438,4.178318639943308,2.9033727171356567,28.983853669683054
IMG20200713143542.jpg,unripe,train,21.14002826725107,0.9810140696569953,0.033414124134597094,0.34505820076244453,4.775401824177783,4.260178375481386,2.918102415492932,27.476234669742087
IMG20200713143556.jpg,unripe,train,20.3980265472612,0.9826505843285821,0.03208624138007687,0.34189524806288035,4.780818594637212,4.300548311397638,2.925048854521479,28.36481700118853
IMG20200713143602.jpg,unripe,train,25.948237694408682,0.9804121014906881,0.03044491035561534,0.32157609360993966,4.724643987935355,4.1228405512914525,2.8911885449585792,31.430471702484876
IMG20200713143616.jpg,unripe,train,13.042471288412457,0.9923600728423616,0.032833610828176735,0.3968646382795421,4.895636535070105,4.303106625868486,2.922005897565164,23.48904902962295
IMG20200713143625.jpg,unripe,train,15.205803413482176,0.9880163991150361,0.03317790491028799,0.36548993897781407,4.799009808341769,4.1094332321734965,2.888396642088133,26.22560199067266
IMG20200713143701.jpg,unripe,train,18.590418831603603,0.9893223994312993,0.031021541234686492,0.3733890505699719,4.850393541058098,4.305676979172823,2.9160853473832926,27.30188981447946
IMG20200713143721.jpg,unripe,train,19.706556360008396,0.9902236818901219,0.030314064521643532,0.3610823315000188,4.802550283612976,4.139481355036059,2.8959373787873806,27.112693535448113
IMG20200713143750.jpg,unripe,train,20.12587755254887,0.986348570438045,0.03237129961524763,0.3689483235807864,4.830532937983402,4.263196636326645,2.9221853914237976,26.429661273247845
IMG20200713143812.jpg,unripe,train,12.853487663252587,0.9930168922048236,0.031493126208563656,0.39037014513799334,4.886650331246029,4.333801028809654,2.9290973172058146,22.968072767867504
IMG20200713143821.jpg,unripe,train,21.529904155137537,0.9888201797862207,0.031094325438287284,0.377839058367766,4.81659907654851,3.954356350623449,2.850657534442824,27.835192648163638
IMG20200713143830.jpg,unripe,train,14.406789631768337,0.9859906161091966,0.03687501296783983,0.39052615279001107,4.870489676053452,4.168481399452154,2.8950157420493157,24.022041081424526
IMG20200713143842.jpg,unripe,train,15.132593652959306,0.991689007096319,0.0319075554381536,0.38548393441389894,4.872823064539734,4.299345911240462,2.92573652407322,23.98110572664998
IMG20200713143852.jpg,unripe,train,15.238628622845173,0.9909228454205979,0.03194317126524424,0.38510488860996817,4.869286829776159,4.288075069584112,2.9268262909439158,24.16573317619447
IMG20200713143859.jpg,unripe,train,24.268416239872145,0.9884521292032936,0.029319838757835105,0.3707035621339482,4.801777378527086,3.9423244368125756,2.8494770438008046,28.962833226819654
IMG20200713143908.jpg,unripe,train,20.760995016789007,0.9854441540204804,0.03155740264452357,0.35356090731087514,4.798013371246483,4.231550975281847,2.908720417553877,27.683903170928936
IMG20200713143919.jpg,unripe,train,23.695836433845237,0.9883649528440894,0.030050833579351975,0.36104556971236257,4.788303050749434,4.036610012550816,2.8656672412776527,28.939850047757158
IMG20200713143938.jpg,unripe,train,22.973065131932884,0.9882171287888557,0.029770412738114913,0.36532077594282397,4.7981185008752085,4.091859975343138,2.879630177686741,28.628832523782183
IMG20200713143943.jpg,unripe,train,27.67346620148654,0.9874663536347728,0.03472035987584225,0.37692820347430134,4.838370432460961,4.211954489584299,2.9005706623470795,28.406490100378154
IMG20200713143947.jpg,unripe,train,17.13348651332513,0.9865312757933136,0.034271835216356655,0.3720702291983061,4.8994894133609455,4.7883230156250605,3.003819552274251,25.63500061896804
IMG20200713143957.jpg,unripe,train,18.268664955989127,0.9877008230392911,0.032824236888407896,0.37021885498304213,4.872884296564753,4.636785269143463,2.9836909898080495,25.56173264324195
IMG20200713144008.jpg,unripe,train,16.827514418820726,0.9859620403505511,0.0335731866994354,0.36835142442851904,4.868157880937577,4.621677381619272,2.9773468324041024,25.47690832226274
IMG20200713144013.jpg,unripe,train,15.936350942490371,0.9881260204336071,0.03455001744627585,0.3893864131674925,4.90939303278365,4.54883613882562,2.969092024829143,24.159860482496395
IMG20200713144109.jpg,unripe,train,23.439544077052552,0.9885367541390364,0.030825172841602955,0.3839419738886437,4.906939178725904,4.666995154254529,2.982474707889355,26.558630056907766
IMG20200713144113.jpg,unripe,train,21.33865540698367,0.9965641996627037,0.032185670249115214,0.4495012803464339,5.09141568846328,4.734926858942157,2.993229870537076,23.579814677175527
IMG20200713144123.jpg,unripe,train,20.09873042572486,0.9866396616218924,0.03511175370077066,0.39276203860307723,4.9086384020864475,4.491589447218388,2.9564511247796443,25.492475220649794
IMG20200713144137.jpg,unripe,train,16.714415873704656,0.9873078178964182,0.03398669300117286,0.37770448401127965,4.896494489443633,4.712326615354615,2.9992541915891247,24.78824348962278
IMG20200713144142.jpg,unripe,train,17.023950582590366,0.9895748317000828,0.03079481750115122,0.3709870084834217,4.875525182151784,4.703814995239744,2.997618126255654,25.554030765003276
IMG20200713144151.jpg,unripe,train,15.793715602519999,0.9922658589190207,0.0313420649705097,0.3885040971901028,4.913137183044518,4.7170329708497665,2.993359673753142,24.683635030911855
IMG20200713144202.jpg,unripe,train,19.987248014304782,0.9853274752356576,0.03308680911686556,0.36914934057502446,4.8889586245590015,4.809273289580306,3.0101302447429608,26.226240403847925
IMG20200713144211.jpg,unripe,train,26.686662802218144,0.98464148208179,0.029861586604415923,0.3530006511157332,4.864507656197608,4.8471367765238496,3.0101633193913226,28.883350993142617
IMG20200713144221.jpg,unripe,train,22.556828594320343,0.9897172009230666,0.03006595872745275,0.37705129228166473,4.87951551407391,4.662000507511735,2.9887440434130976,27.09299664469496
IMG20200713144228.jpg,unripe,train,25.90022352393101,0.9850928492473277,0.031311222508184765,0.36896802396521644,4.8594647450579656,4.474744010341359,2.9493924160821563,30.104556653485233
IMG20200713144234.jpg,unripe,train,19.472301088893904,0.9870687994854562,0.032950481562740476,0.37644235593461084,4.8988640459927355,4.770705237877943,3.002016193279587,26.01543591208982
IMG20200713144248.jpg,unripe,train,21.860149529454663,0.9817897582885696,0.03330437538737314,0.36349045941806934,4.869589194001688,4.76256102093473,3.0091051739870327,25.649988151543248
IMG20200713144253.jpg,unripe,train,17.33231702521945,0.9864202932212532,0.033167770537912304,0.3738604288657762,4.901488402801699,4.774821530207681,3.001244243343246,25.28557636994745
IMG20200713144302.jpg,unripe,train,21.655618148136973,0.9873129094443398,0.030660341450279953,0.37046082112499823,4.87192921950443,4.581358792040049,2.9731089818862007,27.270318127782364
IMG20200713144324.jpg,unripe,train,19.97463285361441,0.989198408671493,0.03048763042735635,0.3715347773435261,4.867309155101396,4.632930619766781,2.9824781669688214,25.80612207890601
IMG20200713144332.jpg,unripe,train,27.22484291427736,0.9854362991508637,0.03019151369855281,0.35119225101807067,4.820961682945154,4.598674056383042,2.973367311892965,29.199248766116874
IMG20200713144338.jpg,unripe,train,22.265892715599897,0.9867341978636609,0.030073676727167698,0.35901777734720863,4.843037480674262,4.541910852965442,2.964047563579131,28.063971220171055
IMG20200713144423.jpg,unripe,train,19.794145170022006,0.9847366815344918,0.0319744675280008,0.3519154824086503,4.840738610420954,4.715238628795405,2.996657828867466,26.692001553287287
IMG20200713144429.jpg,unripe,train,27.458193852434384,0.9862425146435669,0.031501131719635964,0.351143341081392,4.832098432535728,4.573711826928971,2.965486252378521,31.046574473030905
IMG20200713144442.jpg,unripe,train,14.753902589159033,0.9882025778719705,0.033715469661926456,0.3831877290198608,4.900521830122954,4.6600293301937015,2.988212377521538,23.771846227167007
IMG20200713144457.jpg,unripe,train,19.299912863363364,0.9855063719122787,0.031207850355698764,0.3495047384780643,4.818201261897124,4.497844310258273,2.9537131264146996,27.580034755849255
IMG20200713144509.jpg,unripe,train,24.7782943371364,0.9885605806179077,0.029368212563979604,0.3722367672316845,4.882750036735152,4.685179779660934,2.986353952157243,28.97627778512328
IMG20200713144515.jpg,unripe,train,20.157655389882603,0.9863636781122423,0.03248189318465406,0.37392548562256706,4.904348847682638,4.897392730139016,3.027162870218624,25.991338656421426
IMG20200713144534.jpg,unripe,train,29.29489518484846,0.9841308327992043,0.0295546508840583,0.35611322617990393,4.848029902160982,4.741833974069016,2.995338755709424,30.115528658315633
IMG20200713144550.jpg,unripe,train,20.92830494179323,0.9842916336046834,0.031999635002780184,0.35431683606981823,4.871449645066382,4.910189775398594,3.0198649440905774,27.225428575021624
IMG20200713144556.jpg,unripe,train,23.515099126982946,0.9821669861023478,0.032196015834159535,0.35377557085363737,4.8601987798598865,4.869347975028391,3.015833332623682,27.647362720056865
IMG20200713144605.jpg,unripe,train,22.101975228565976,0.988684713765801,0.03132882359268811,0.3820470529572869,4.899725150941696,4.590430070743778,2.969336718899639,27.933288157135255
IMG20200713144630.jpg,unripe,train,25.972971795402955,0.9863328840271244,0.03372470740950507,0.3796134411698485,4.895971330061947,4.658064572118993,2.979124784486161,28.23688828587736
IMG20200713144639.jpg,unripe,train,21.503012521791447,0.987130904012874,0.030106086204448313,0.351893273329189,4.858192343825379,4.843304975081413,3.0138847045116237,27.593367735156747
IMG20200713144657.jpg,unripe,train,22.226196765755954,0.9858627591136353,0.03033362321139203,0.3443722499087908,4.845821028159026,4.899974165683685,3.023158496183856,28.639694254993085
IMG20200713144704.jpg,unripe,train,21.593893860410578,0.985804741347519,0.03493216152007336,0.3787682976090896,4.898227459709866,4.80298791643607,3.0098351522572235,25.91967507961715
IMG20200713144717.jpg,unripe,train,32.33633433017344,0.9828068994346502,0.028597924360443346,0.33141628567865783,4.810325133450297,4.773325770580748,3.001400688734155,32.3435765361876
IMG20200713144725.jpg,unripe,train,24.505615345580736,0.9828577957702933,0.03128553042067797,0.3431824718930185,4.844295714416202,4.97844660201631,3.0388089954137683,28.64761159413343
IMG20200713144739.jpg,unripe,train,24.057679281231756,0.9845949216158554,0.03184016671725906,0.3639266061670754,4.864532838007219,4.673089171134323,2.9853846058974973,28.449569954807732
IMG20200713144806.jpg,unripe,train,18.506319431961217,0.9899994221188623,0.03027143494037224,0.3704313901721869,4.827526450925683,4.22999261842888,2.9155540188612545,26.192322605134617
IMG20200713144816.jpg,unripe,train,15.352328438825975,0.9893743622370655,0.032246509707277465,0.3746549115709905,4.842002770308808,4.279045675214357,2.9179144399718533,25.270522186925266
IMG20200713144823.jpg,unripe,train,25.11850309793813,0.9845317137290368,0.031162394462769027,0.36547528293084347,4.803724096931265,4.15283999816127,2.908939412441347,26.98147283813931
IMG20200713144832.jpg,unripe,train,19.279069978473252,0.9882292447725984,0.0314671555294018,0.37258288775794046,4.849197722147411,4.377602622245733,2.938983675854656,25.922208002817943
IMG20200713144845.jpg,unripe,train,20.035826173262766,0.9886690544938029,0.03195770788505819,0.3783386719412723,4.818824259261757,3.964437620182638,2.8597477810090464,26.620022278507097
IMG20200713144855.jpg,unripe,train,18.40531184838315,0.9891308565313818,0.031367599124675315,0.36707467540615146,4.809957656057915,4.115270330128859,2.8909149159848355,26.07526369241774
IMG20200713144905.jpg,unripe,train,14.094097085026771,0.990142421898267,0.03331515139719017,0.37779523471862125,4.859722055468843,4.310808951441759,2.9278059607435933,23.86073050078356
IMG20200713144909.jpg,unripe,train,16.056656876366173,0.9882440170997244,0.033168289829048965,0.3668907434339771,4.804814323390175,4.157219274826865,2.90170200338022,25.130176210186328
IMG20200713144918.jpg,unripe,train,15.381933307323925,0.988255062144016,0.035010291755844095,0.39580055810909653,4.900581897104186,4.334153090828988,2.9354085762030047,23.586041209110057
IMG20200713144926.jpg,unripe,train,15.634162446360214,0.9884458706994161,0.03406834481984072,0.387494233159236,4.865171735765385,4.240449963185569,2.9207862651722536,24.244903808607184
IMG20200713144933.jpg,unripe,train,17.48885283691576,0.9860531862773325,0.034707959280883036,0.38016515631441783,4.858490703185195,4.396681764065953,2.947445531987737,24.729701128961377
IMG20200713144941.jpg,unripe,train,15.011939319878485,0.989554043085326,0.03226755074391542,0.3759038769169522,4.844406945386302,4.301848616492631,2.9282677159376327,24.814416116975384
IMG20200713144956.jpg,unripe,train,17.639809500524642,0.9884998084131407,0.03189592449787897,0.3612659338910524,4.81010254159518,4.234736545364407,2.916254824746585,26.413277702482567
IMG20200713145006.jpg,unripe,train,21.170830988628452,0.9876462540217898,0.029520460782571784,0.3476977237310518,4.782909441885668,4.244467801742332,2.9158960691200595,28.014304716682755
IMG20200713145011.jpg,unripe,train,22.637713059777766,0.9875269823402207,0.02995029606760217,0.3571593442294365,4.794171191439633,4.173766277795066,2.8992011337758927,27.832530628068174
IMG20200713145018.jpg,unripe,train,20.09794669590307,0.9865644825820641,0.03259522807018363,0.3728253330235033,4.829225283122379,4.17901029757621,2.8997345558086316,26.721897588526648
IMG20200713145026.jpg,unripe,train,18.10474190723521,0.9875072371863949,0.03204034798436056,0.360032048903463,4.814064220692278,4.29284566906796,2.9280444154052576,26.31825107184376
IMG20200713145036.jpg,unripe,train,16.198994344436716,0.9899733449454085,0.030945334063504918,0.36189343461122764,4.826187853285897,4.274405305725717,2.9208369709082453,26.437438141119124
IMG20200713145100.jpg,unripe,train,16.08666183723477,0.9896269817861103,0.03124101491287051,0.3642171439299484,4.825601511059331,4.266633658643765,2.9226938872016928,25.853017968123797
IMG20200713145109.jpg,unripe,train,17.29744797941257,0.9926737358771874,0.03099487827797612,0.41117658004510543,4.924213236788864,4.326492603610931,2.9322509214719306,23.27326912705541
IMG20200713145136.jpg,unripe,train,11.965121926651156,0.993452878552906,0.0327924247989208,0.40663570433516183,4.906935497210914,4.21484267881172,2.908859423529247,23.38736505609278
IMG20200713145141.jpg,unripe,train,13.26304951253853,0.9927265487148884,0.03372024146084442,0.40952494486324675,4.926461791237627,4.338817946794156,2.931214229312505,22.560977265670427
IMG20200713145148.jpg,unripe,train,21.53339596679794,0.9867201204414336,0.030303121524908067,0.3433721434076707,4.776660652657269,4.194375657865683,2.898670138702958,28.864132841667775
IMG20200713145208.jpg,unripe,train,15.822825567082607,0.9888034719560154,0.03215869720028153,0.3627881528314182,4.808195963641966,4.183086504552463,2.9033675561820327,26.22315821024377
IMG20200713145224.jpg,unripe,train,22.083554491315677,0.9846951279916659,0.031102020219537688,0.349509077835483,4.79459659511473,4.238062550972502,2.9133194050510998,28.593982507448978
IMG20200713145237.jpg,unripe,train,19.59448852484639,0.9872127255540912,0.03163242636452054,0.35721393628836645,4.810509096712416,4.3215700568116,2.936192637048887,26.486540317272183
IMG20200713145248.jpg,unripe,train,13.448610129783159,0.992000951246164,0.032021538095923674,0.38660833410755024,4.869834884621211,4.290186795486142,2.931467118132366,23.47200253978966
IMG20200713145253.jpg,unripe,train,27.303922857270848,0.9874289352284593,0.028389164372085482,0.35695902624098397,4.775445750992687,4.073312491986292,2.8787836199345667,29.508982170542918
IMG20200713145258.jpg,unripe,train,14.610190443679548,0.9892845476533874,0.0317897498121296,0.3571132923021115,4.8067802772815655,4.302747078411464,2.9261895184130795,25.755447258686303
IMG20200713145308.jpg,unripe,train,16.687911186737264,0.9876879689981428,0.03287026577936664,0.36545754095133,4.8208545849577025,4.302421612782074,2.930916414098376,25.699083389702125
IMG20200713145312.jpg,unripe,train,18.182782180138975,0.9876034671801942,0.031212709290677966,0.35183763958654796,4.779434171063816,4.136985267879506,2.8966360430489058,27.1140485743717
IMG20200713145316.jpg,unripe,train,20.256775531190605,0.9811022275203971,0.032552805733923,0.3365947173575343,4.757591499409681,4.187361692237855,2.90138716461892,28.891560673429648
IMG20200713145330.jpg,unripe,train,16.280277911694046,0.9858261355695871,0.03494568309740213,0.36333708966052136,4.822410131958137,4.318795526012921,2.9333521141997956,25.142873649444343
IMG20200713145338.jpg,unripe,train,19.401743910860493,0.9874511069732123,0.031004637445336516,0.35655106885628907,4.796892994738805,4.204921785268876,2.9052208201585974,27.766122963197244
IMG20200713145343.jpg,unripe,train,23.206700169444495,0.9864915199824775,0.030086619559289617,0.35910627163010367,4.7835595661233,4.061553771454941,2.8804113484503704,27.246424584190347
IMG20200713145350.jpg,unripe,train,16.032641584273488,0.989269581135402,0.03262191701150841,0.3732949561020683,4.829890116702571,4.213580799419237,2.9124019509204473,25.39960400945733
IMG20200713145355.jpg,unripe,train,16.595931776260997,0.9896032087223635,0.03299561081930569,0.3874358539364743,4.851272313559593,4.095665224149975,2.8856709035061026,25.252272837457483
IMG20200713145423.jpg,unripe,train,20.912164681105626,0.9888612414100768,0.030140084333870124,0.3647324017623543,4.806476160894549,4.161585641262726,2.8969592058120015,26.897538871576337
IMG20200713145428.jpg,unripe,train,16.628956756003106,0.9875350006830131,0.03230160900801877,0.35610254467421537,4.808612974499278,4.248002773493732,2.91353321994505,27.06134114635015
IMG20200713145435.jpg,unripe,train,23.382092816634092,0.9872184402321869,0.03219666888091919,0.3820837549817242,4.829309343740583,3.986357978516904,2.8589000786867644,27.513419824479065
IMG20200713145443.jpg,unripe,train,15.927145119416164,0.985308662914261,0.033490849372824254,0.35250069109566035,4.78865953701551,4.202478919888204,2.899728063442709,26.38316943714364
IMG20200713145452.jpg,unripe,train,29.156296477906317,0.985002842634935,0.027141279787210485,0.321940571357238,4.698340802517954,3.969649910007772,2.8640620084929065,32.94438827607212
IMG20200713145505.jpg,unripe,train,16.362330848064772,0.9904758326384319,0.030280171578025376,0.3543248878624758,4.785155272247902,4.225822653064425,2.9118370707697636,26.347278634434215
IMG20200713145512.jpg,unripe,train,19.444693229773716,0.9910341981548981,0.028877867032325276,0.3668456876009536,4.797242921013413,4.123180012358813,2.8994126651968486,26.102924341426576
IMG20200713145518.jpg,unripe,train,16.502377578723376,0.9920957454514403,0.02957379305962444,0.3713202639957469,4.807249011725852,4.085209573824562,2.887446966891832,25.79362540615048
IMG20200713145532.jpg,unripe,train,18.874554152738824,0.9886074371930529,0.030973775574626394,0.3611821612790363,4.791024436090225,4.118515930480573,2.890565458563627,26.96356952642605
IMG20200713145541.jpg,unripe,train,17.24981474143665,0.9901729266830495,0.03255993355390738,0.38208903758270135,4.845419919582617,4.162852032305977,2.9028574620207204,25.27664958001956
IMG20200713145548.jpg,unripe,train,18.513185501759946,0.9889516495513013,0.031730503160050334,0.371341867296655,4.814423162188525,4.059225332328636,2.882324970844171,26.395675681532914
IMG20200713145553.jpg,unripe,train,18.136280134621405,0.9912611940890689,0.03196825913197131,0.39415296611068984,4.8840249782625875,4.197679349308898,2.911223452582865,25.110089312428176
IMG20200713145601.jpg,unripe,train,17.309956858342883,0.9903770316073491,0.03137565446525607,0.3783224067952119,4.836868337759668,4.199385805162962,2.902458342925388,25.34762201024274
IMG20200713145605.jpg,unripe,train,20.67931339321713,0.9879988440708053,0.031315750748244046,0.3616492531425685,4.787877749018667,4.076466637139924,2.878173323951315,27.70305508768822
IMG20200713145615.jpg,unripe,train,16.02420016456036,0.982987442272469,0.03682102423918226,0.3633148062788969,4.834250151297546,4.366821941091599,2.942865845196284,25.500829648595193
IMG20200713145630.jpg,unripe,train,21.725305972765938,0.9839090866322538,0.03189242937081474,0.338537920876463,4.784536022624547,4.357300694724414,2.934381000959826,28.708709795226568
IMG20200713145642.jpg,unripe,train,18.090529729603162,0.9895015215584079,0.03234735073952097,0.36713449351874133,4.8096561032040945,4.167556973510918,2.9037085014920385,26.719818569183687
IMG20200713145648.jpg,unripe,train,16.242234977667188,0.9892979470510035,0.030941848721503785,0.3516141387999038,4.790730858860481,4.315987236455613,2.9301867803635537,26.681514121412732
IMG20200713145702.jpg,unripe,train,17.22224706929621,0.9903241197431705,0.030803581272718972,0.37251557383972145,4.839588651044498,4.250491234299192,2.9168085327991324,25.701155744038463
IMG20200713145706.jpg,unripe,train,20.616826145506728,0.9890541788057328,0.029004977088339687,0.3459554661229858,4.773554429979722,4.189336184026589,2.9015782783724724,28.711508186957417
IMG20200713145721.jpg,unripe,train,16.734477535744972,0.98888989955407,0.03140155781342164,0.35280564770953504,4.799622427185243,4.226301643710159,2.9134366459579177,26.925823895519038
IMG20200713145729.jpg,unripe,train,14.893783165728275,0.9912761349951047,0.03489430320391899,0.3955170738219436,4.871122638252086,4.175831426354786,2.9011849711049376,24.81540363619755
IMG20200713145734.jpg,unripe,train,17.481882256598723,0.9906520189250899,0.032485862220803526,0.38385433145125913,4.846479926855623,4.1445306645251705,2.8922251562539865,24.912623296670244
IMG20200713145845.jpg,unripe,train,17.75901499761191,0.9901278375346861,0.03025728309272384,0.3646996912015785,4.803918908734644,4.040744307539813,2.8739945597297076,26.97418653681958
IMG20200713145901.jpg,unripe,train,17.49745678825839,0.9889508945424985,0.030951109205906283,0.3555250387305343,4.797984788861635,4.175075082724028,2.8972076126053192,27.06885147468277
IMG20200713145921.jpg,unripe,train,14.430444927350255,0.9902834850050913,0.03584727591292841,0.3809242809821247,4.865433261713996,4.363958028486486,2.9352254780048512,25.00366013151875
IMG20200713145929.jpg,unripe,train,19.802374418513526,0.987106419149968,0.03167365803669364,0.36998821104271973,4.824577973185692,4.275637577687756,2.9231394588288016,26.94798271589737
IMG20200713145941.jpg,unripe,train,30.566610638672053,0.987597963141971,0.027226117006972715,0.3297141415550625,4.707539400594238,3.9252131483959203,2.8420498566363,34.002557973677526
IMG20200713145947.jpg,unripe,train,33.457748575281606,0.9867663567624434,0.02789246361759348,0.3346010595612732,4.739955704744437,4.100993083825382,2.880314886312795,33.210016915041905
IMG20200713145951.jpg,unripe,train,34.89567168221126,0.987624194792737,0.026962350096658445,0.33644172464013844,4.751953801372107,4.218716056680957,2.906683429430892,33.09687358177626
IMG20200713145957.jpg,unripe,train,28.970019830983922,0.988433473323206,0.026890927776377468,0.33657403189858554,4.740316479300975,4.083086226077884,2.877257219593822,31.374235860185117
IMG20200713150008.jpg,unripe,train,13.29567284508338,0.990883551850887,0.032684442462635306,0.382369124156092,4.86003123326116,4.338829276811902,2.9388785440269367,23.260270507510466
IMG20200713150018.jpg,unripe,train,14.453089486385984,0.9888805226617754,0.03418090767308617,0.3842342701073575,4.848073603007059,4.202855708270979,2.914187312154856,23.389969397662206
IMG20200713150024.jpg,unripe,train,16.78754408706236,0.9918095161020536,0.030027583938257732,0.3786282197540555,4.846614344159639,4.221016549357575,2.9140251873314846,25.15720468422284
