filename,class,split,sobel_density,prewitt_density,scharr_density,canny_density
IMG20200713144137.jpg,unripe,train,0.11679940925031068,0.04982330291629492,0.7034864707980012,0.010686217627399271
IMG20200713144142.jpg,unripe,train,0.13154126784744685,0.05660599403678992,0.7047603169552726,0.009846226266967616
IMG20200713144151.jpg,unripe,train,0.09641598574820494,0.03602408705382775,0.6958815784310898,0.003601440576195626
IMG20200713144202.jpg,unripe,train,0.13484499482116985,0.05840958559562975,0.7076562202752726,0.009699710487841554
IMG20200713144211.jpg,unripe,train,0.1805384480009467,0.09894318452247733,0.7157156017356646,0.026829243046580315
IMG20200713144221.jpg,unripe,train,0.129459107099366,0.06583310235732569,0.7019699629340851,0.016989518852545456
IMG20200713144228.jpg,unripe,train,0.13640312771369886,0.06510215835702124,0.717919932831071,0.01225119339302169
IMG20200713144234.jpg,unripe,train,0.12702586118227077,0.05535813322869012,0.6989503522718511,0.00972618778619101
IMG20200713144248.jpg,unripe,train,0.1380192480495549,0.058852943733811246,0.7151491433985915,0.006029509812403763
IMG20200713144253.jpg,unripe,train,0.12485658153143532,0.053445972494668405,0.7001100196408636,0.008251473477341835
IMG20200713144302.jpg,unripe,train,0.14517737878288678,0.07051782461567556,0.7056480758615545,0.016704253042930117
IMG20200713144324.jpg,unripe,train,0.1333286162399009,0.05853911648813621,0.7079805341265283,0.009701486670206833
IMG20200713144332.jpg,unripe,train,0.18365643644385232,0.09921992496653925,0.7241063017442271,0.025559026228159067
IMG20200713144338.jpg,unripe,train,0.151653175564591,0.07444447194862289,0.7235520789437867,0.01489384525241236
IMG20200713144423.jpg,unripe,train,0.16822598056746885,0.08194108877755396,0.7227741222387114,0.017336657584836934
IMG20200713144429.jpg,unripe,train,0.17971132343858182,0.09732033949928008,0.7274598495582978,0.024681083553411
IMG20200713144442.jpg,unripe,train,0.11675233557110454,0.0495328856035003,0.6920871946820839,0.00970247251709224
IMG20200713144457.jpg,unripe,train,0.1710674420772671,0.07953444017071934,0.7348200606514803,0.014789106712825649
IMG20200713144509.jpg,unripe,train,0.13664858232716057,0.0704426509204758,0.7103119069003863,0.017675363763417794
IMG20200713144515.jpg,unripe,train,0.13124534746101454,0.05852344878860486,0.6984827253941139,0.010235582607060522
IMG20200713144534.jpg,unripe,train,0.15609804211514428,0.08059377619884013,0.7189229175842687,0.020012822409429278
IMG20200713144550.jpg,unripe,train,0.1617282174820946,0.07343845517572155,0.7166924376935823,0.013754539897031947
IMG20200713144556.jpg,unripe,train,0.15717102443071437,0.07429918559730563,0.7244749249830735,0.0146249464207919
IMG20200713144605.jpg,unripe,train,0.11188237417653817,0.050731058927364,0.7032360229023841,0.007712630663387054
IMG20200713144630.jpg,unripe,train,0.12030718062063424,0.0571296339870952,0.6962865345641245,0.010056321676706859
IMG20200713144639.jpg,unripe,train,0.1660120817654528,0.079793899267989,0.7210159157575323,0.020853204660449483
IMG20200713144657.jpg,unripe,train,0.18112674093140674,0.0896176168992263,0.7301715298237895,0.02128443289608374
IMG20200713144704.jpg,unripe,train,0.12334747333204278,0.057971253242799135,0.6925991515943116,0.00993369301091443
IMG20200713144717.jpg,unripe,train,0.2044032103657528,0.10931939228735146,0.7370018571637091,0.031858233315891826
IMG20200713144725.jpg,unripe,train,0.18927262733428663,0.09805789666454692,0.7248809087511462,0.024093074386001348
IMG20200713144739.jpg,unripe,train,0.13889234908576953,0.06275691970350734,0.7117682719158278,0.006851192107369797
IMG20200713144806.jpg,unripe,train,0.13611205833629644,0.06526243999628167,0.7103148580409874,0.012311028337990968
IMG20200713144816.jpg,unripe,train,0.11832733812843231,0.05206834532327277,0.7117535971159016,0.009226618704953
IMG20200713144823.jpg,unripe,train,0.12628166348576572,0.0569128391265538,0.7267982068288675,0.01011370158367759
IMG20200713144832.jpg,unripe,train,0.13696781171384545,0.069623591035642,0.6982918130317567,0.01585726672194491
IMG20200713144845.jpg,unripe,train,0.11276742682413918,0.04961355354377561,0.7153667567832713,0.008000764076583984
IMG20200713144855.jpg,unripe,train,0.11674051529847722,0.049814259499247976,0.7279983290760118,0.00782497128102892
IMG20200713144905.jpg,unripe,train,0.10685922362002521,0.043168786660159754,0.7137184472359314,0.005305476833805893
IMG20200713144909.jpg,unripe,train,0.12796306628873844,0.05401465109114622,0.7267499414970865,0.007811515685957168
IMG20200713144918.jpg,unripe,train,0.08911816345325457,0.03871132171611026,0.6860427797326168,0.007768694896941903
IMG20200713144926.jpg,unripe,train,0.10654221169580805,0.04671686802672837,0.6932690706516932,0.008362781920032168
IMG20200713144933.jpg,unripe,train,0.11427842001456581,0.048474984641755224,0.7029351459538791,0.007060625643178633
IMG20200713144941.jpg,unripe,train,0.12117479702899543,0.05420338630166016,0.7127975157803692,0.010590868086786215
IMG20200713144956.jpg,unripe,train,0.13805231918981709,0.0632578588695251,0.7331897120181738,0.013242470872602836
IMG20200713145006.jpg,unripe,train,0.16680559327751165,0.08525723276839912,0.7391613827655529,0.024323083983250855
IMG20200713145011.jpg,unripe,train,0.151674436095475,0.07827737302816869,0.7276647104548164,0.018427980443614683
IMG20200713145018.jpg,unripe,train,0.1306277196145739,0.06831243806756872,0.7081900822824679,0.01833613372953913
IMG20200713145026.jpg,unripe,train,0.1391584632795613,0.06504922031479181,0.7273542991486424,0.013694572697850906
IMG20200713145036.jpg,unripe,train,0.1471518353934275,0.06977302750020242,0.7172551138793758,0.014571074016106531
IMG20200713145100.jpg,unripe,train,0.1333105201394866,0.05971842002288113,0.7252835353859476,0.007078607743380147
IMG20200713145109.jpg,unripe,train,0.06710289828484452,0.024107536833689127,0.65882454232639,0.0029811552245231645
IMG20200713145136.jpg,unripe,train,0.07493996832294549,0.02874367751465035,0.6762172380250732,0.004424462269407608
IMG20200713145141.jpg,unripe,train,0.06732332240800531,0.023899691588328695,0.674586368383216,0.003418007363183773
IMG20200713145148.jpg,unripe,train,0.17477886997903755,0.0845217191518739,0.744974317731879,0.0170914222884529
IMG20200713145208.jpg,unripe,train,0.13183219239335658,0.05561628615411978,0.7316942045022429,0.007947743808394433
IMG20200713145224.jpg,unripe,train,0.16030190040734202,0.07483361398369384,0.7336420495476141,0.015145136717032064
IMG20200713145237.jpg,unripe,train,0.1393710470824019,0.05973295853777466,0.7340565706189911,0.006052354181253932
IMG20200713145248.jpg,unripe,train,0.08955334895227088,0.03573022425493947,0.7023782959509244,0.006015471010394442
IMG20200713145253.jpg,unripe,train,0.14616513699431297,0.07460520987924649,0.7314583614461174,0.017116007558230565
IMG20200713145258.jpg,unripe,train,0.13473706227767743,0.05576859388841254,0.7377159191861942,0.008279444318486
IMG20200713145308.jpg,unripe,train,0.14161120036602137,0.06233476993121045,0.7159615433596345,0.00889160907514607
IMG20200713145312.jpg,unripe,train,0.16028213332248864,0.07430748289633628,0.7327688309786918,0.011835104032139202
IMG20200713145316.jpg,unripe,train,0.18330920533488815,0.09057100999427369,0.7506956664896739,0.02142912870461759
IMG20200713145330.jpg,unripe,train,0.12843060657838298,0.053061156639683985,0.7223930714570009,0.006308492777180474
IMG20200713145338.jpg,unripe,train,0.16113839428460647,0.08369685496553453,0.724025350483104,0.02377751561520867
IMG20200713145343.jpg,unripe,train,0.13933221867440737,0.06570569657609476,0.7323639188602425,0.015351877184852885
IMG20200713145350.jpg,unripe,train,0.11990981142286221,0.05255875922338277,0.7146676004311743,0.009522752117983715
IMG20200713145355.jpg,unripe,train,0.10533011741538048,0.045561769460754666,0.6972443831827221,0.009241343970515684
IMG20200713145423.jpg,unripe,train,0.13674878860792877,0.0677442155546191,0.71716896454208,0.013182658161979931
IMG20200713145428.jpg,unripe,train,0.14156967806981802,0.0636479423772353,0.7236681452788997,0.011269708814517373
IMG20200713145435.jpg,unripe,train,0.0930680773503454,0.03569182136319459,0.7139815815306196,0.004467525764846318
IMG20200713145443.jpg,unripe,train,0.135444595437108,0.05513828185206653,0.7440041135569104,0.009466705843377285
IMG20200713145452.jpg,unripe,train,0.2084793519396982,0.11472219776248374,0.7683807343420941,0.029858237210268045
IMG20200713145505.jpg,unripe,train,0.14648567007895744,0.06268879392854668,0.7439125469613947,0.007072865247116768
IMG20200713145512.jpg,unripe,train,0.12355519035767777,0.05456952433073524,0.730521318353597,0.008792111750125153
IMG20200713145518.jpg,unripe,train,0.12144074432203547,0.05361337570767249,0.7210169959861727,0.009700151996594353
IMG20200713145532.jpg,unripe,train,0.1327202072527399,0.055405872192958505,0.735725388594683,0.009015544041372923
IMG20200713145541.jpg,unripe,train,0.10702396804171918,0.047303595205997806,0.7018392143749848,0.00828062583215479
IMG20200713145548.jpg,unripe,train,0.1092302468827567,0.04750125301088502,0.7252995101071503,0.008124363389370226
IMG20200713145553.jpg,unripe,train,0.0909946248260605,0.039229181004475866,0.6870638661112577,0.00791030343150435
IMG20200713145601.jpg,unripe,train,0.11208742374548453,0.04699430372028649,0.7108229305466931,0.0075748394133279325
IMG20200713145605.jpg,unripe,train,0.13769371313758302,0.06192193727280375,0.7283424687292007,0.01033767856625924
IMG20200713145615.jpg,unripe,train,0.1357021148628275,0.05999799538879425,0.7257492232061167,0.00821890347791702
IMG20200713145630.jpg,unripe,train,0.17404599721513545,0.08742584047382054,0.7456053614521937,0.02429868893261281
IMG20200713145642.jpg,unripe,train,0.14017460055868136,0.06626488513311825,0.7199317875655729,0.011617429050242548
IMG20200713145648.jpg,unripe,train,0.15524551278314522,0.07027324853784696,0.7381445994589367,0.011047608374787103
IMG20200713145702.jpg,unripe,train,0.12193551025290925,0.055319279448184114,0.7171570531752393,0.00930337170538672
IMG20200713145706.jpg,unripe,train,0.16573985112561274,0.08510204675726069,0.7440048136106598,0.016837957705992394
IMG20200713145721.jpg,unripe,train,0.15336239925878925,0.0736865283826689,0.7381159994650275,0.014797199101468296
IMG20200713145729.jpg,unripe,train,0.09384707709603708,0.043049279864065156,0.6902887602311293,0.008834015814663638
IMG20200713145734.jpg,unripe,train,0.09739669838500421,0.041724400561203516,0.7034144819484532,0.006762894922719814
IMG20200713145845.jpg,unripe,train,0.13197427556814761,0.058939405225511395,0.725473642384679,0.007374667891578522
IMG20200713145901.jpg,unripe,train,0.14896090826340305,0.06926301185092905,0.7279797555351984,0.01870072008501597
IMG20200713145921.jpg,unripe,train,0.10393946928938062,0.044770464044560046,0.7008868838205762,0.011355428463034405
IMG20200713145929.jpg,unripe,train,0.12933273185977576,0.06467855792949759,0.7082942173259495,0.0165445434703729
IMG20200713145941.jpg,unripe,train,0.19490162440183972,0.1024589431538943,0.7637734770031294,0.025599099340359917
IMG20200713145947.jpg,unripe,train,0.17969664970548435,0.09201305558133807,0.7599020831260449,0.022991264279322347
IMG20200713145951.jpg,unripe,train,0.19773521890938023,0.10712310180966318,0.7459896675807964,0.023190523404235344
IMG20200713145957.jpg,unripe,train,0.18019571101244894,0.09213408286410882,0.7537539038038413,0.021736414740605985
IMG20200713150008.jpg,unripe,train,0.10723590078564205,0.04405719909649199,0.7006475837541609,0.006475837599503141
IMG20200713150018.jpg,unripe,train,0.101942056669039,0.04547914676818307,0.7068688315766726,0.009590894619471579
IMG20200713150024.jpg,unripe,train,0.1221897554534443,0.053757593075172534,0.7051720482573473,0.008194530220135183
IMG20200713150048.jpg,unripe,train,0.13226248308959357,0.05797224750884411,0.7265843677355892,0.009460689643357008
IMG20200713150059.jpg,unripe,train,0.18260479227151102,0.10100767754240444,0.7290570243272162,0.026298681196007225
IMG20200713150105.jpg,unripe,train,0.1064423585280737,0.04244346793518255,0.7041438068184808,0.00826854572394612
IMG20200713150120.jpg,unripe,train,0.11658498839172059,0.05053110418024092,0.7219147888395209,0.009355874973510965
IMG20200713150129.jpg,unripe,train,0.11681632747267603,0.04881600388252706,0.7156675796471049,0.005628170902175824
IMG20200713150134.jpg,unripe,train,0.18051566649916306,0.0941825563055326,0.7439914487384311,0.022328273121614284
IMG20200713150138.jpg,unripe,train,0.18496267592798132,0.08828963900615251,0.7589509138245932,0.013852667588623786
IMG20200713150142.jpg,unripe,train,0.1837914485145747,0.09025959860285494,0.7533267888224987,0.020866055846194744
IMG20200713150150.jpg,unripe,train,0.14436716487173787,0.07228928397699629,0.717861446412301,0.017165930279082028
IMG20200713150224.jpg,unripe,train,0.21315715263897872,0.1156669218054573,0.7713330379021768,0.02741812029144408
IMG20200713150231.jpg,unripe,train,0.1683295083933782,0.09186294640985737,0.7367234368020557,0.021854491282990263
IMG20200713150242.jpg,unripe,train,0.21814390653303084,0.13568535069250795,0.7390550015460359,0.0415595578225278
IMG20200713150301.jpg,unripe,train,0.22451883175730533,0.13268782357718303,0.7474923922005494,0.03772675176826679
IMG20200713150319.jpg,unripe,train,0.16446555733028934,0.08234631594170227,0.7392003342470281,0.018601947391198574
IMG20200713150330.jpg,unripe,train,0.1212895081796253,0.05334757488902901,0.7120163130483855,0.011166674758351541
IMG20200713150335.jpg,unripe,train,0.15182333000066797,0.07115004016938893,0.7315266592133373,0.016842043383527894
IMG20200713150343.jpg,unripe,train,0.16867511480811545,0.07903732605850076,0.7471945029457961,0.012870757225122832
IMG20200713150353.jpg,unripe,train,0.15723178939671484,0.080652694931119,0.7445040850804804,0.017833487752262046
IMG20200713150357.jpg,unripe,train,0.1747948347110161,0.0892971751791566,0.7458175376678692,0.02201836432544034
IMG20200713150406.jpg,unripe,train,0.12317178391671572,0.05425198341658861,0.7147982912023108,0.010153833203453842
IMG20200713150430.jpg,unripe,train,0.15553305659455774,0.0746886706482263,0.7428672673813621,0.016229624379708114
IMG20200713150444.jpg,unripe,train,0.17703752785799012,0.08564745095590981,0.7503965624485434,0.018422584984655318
IMG20200713150450.jpg,unripe,train,0.12225333552822432,0.05283039587050096,0.7190138911687365,0.0063690770328186565
IMG20200713150506.jpg,unripe,train,0.15768746061605612,0.08212869268614359,0.7422254345904016,0.016679639719627493
IMG20200713150510.jpg,unripe,train,0.14718700682322314,0.07124716505814899,0.7313050657838933,0.013043341938179543
IMG20200713150521.jpg,unripe,train,0.09939697403618883,0.03727687437516067,0.6989444036458524,0.002672091091793887
IMG20200713150538.jpg,unripe,train,0.10586289471440598,0.03930919717469652,0.704186622283625,0.004708174364754565
IMG20200713150542.jpg,unripe,train,0.0955263436860434,0.03550302130779707,0.6909466765536845,0.002660871408855498
IMG20200714165830.jpg,unripe,train,0.15634457232040294,0.07375656732622593,0.7269454475825831,0.016672854297966264
IMG20200714170119.jpg,unripe,train,0.15443116240566335,0.07459810387392211,0.7355626545678529,0.01375721352005609
IMG20200717083337.jpg,fully_ripe,train,0.06354482247484204,0.02505394389807269,0.6522743619292052,0.0026045639807043817
IMG20200717083346.jpg,fully_ripe,train,0.06487511150685911,0.025055753790978418,0.6522301516430394,0.0033786797501853404
IMG20200717083356.jpg,fully_ripe,train,0.06102579988426533,0.023244235960268575,0.639188830368642,0.0037615612691534106
IMG20200717083401.jpg,fully_ripe,train,0.07587629315906548,0.041872189968550876,0.616951852976811,0.01104369461771527
IMG20200717083408.jpg,fully_ripe,train,0.1573192312003793,0.0918752493265154,0.7165901209995951,0.025347012673247068
IMG20200717083420.jpg,fully_ripe,train,0.08752104616120564,0.037330468644706384,0.6764830442751704,0.006538513185417582
IMG20200717083440.jpg,fully_ripe,train,0.11435289843256144,0.05861456483066956,0.7015178427185783,0.013563700952551635
IMG20200717083454.jpg,fully_ripe,train,0.06436925274457227,0.023368449245342288,0.678957235953498,0.002086867243972783
IMG20200717083502.jpg,fully_ripe,train,0.06983291581358929,0.02589000482606824,0.6749902323472802,0.0036657396979652766
IMG20200717083511.jpg,fully_ripe,train,0.10707652695003297,0.06008610864821994,0.6850702798458796,0.018044827149360045
IMG20200717083519.jpg,fully_ripe,train,0.15388979277108786,0.0891419763648619,0.715758263393606,0.023762630587175003
IMG20200717083535.jpg,fully_ripe,train,0.03413666543889327,0.01092753382177516,0.5978905108551046,0.002042973714505791
IMG20200717083623.jpg,fully_ripe,train,0.12122973583800266,0.062121897133822886,0.6932549678066993,0.013530969450219263
IMG20200717083656.jpg,fully_ripe,train,0.11427635562235823,0.06159984912640973,0.6590171419430949,0.017002987681846576
IMG20200717083701.jpg,fully_ripe,train,0.1237469463385167,0.07143458849221386,0.6779230898757695,0.019101170920530063
IMG20200717083707.jpg,fully_ripe,train,0.05688094709990727,0.028345425550715023,0.6324282651561172,0.007540474606263236
IMG20200717083744.jpg,fully_ripe,train,0.07899127485464032,0.031755148928752565,0.6793304340597998,0.005689122288699857
IMG20200717083802.jpg,fully_ripe,train,0.08241902317058725,0.036972632798727936,0.668184766548418,0.007852716708651062
IMG20200717083842.jpg,fully_ripe,train,0.07176478243816142,0.02508567957978954,0.6891458071158612,0.003936922476205622
IMG20200717083846.jpg,fully_ripe,train,0.0560799497691913,0.02089786521535268,0.6574403516046732,0.002344077019648974
IMG20200717083900.jpg,fully_ripe,train,0.24895212759733812,0.1683190450091283,0.7320352755682874,0.05306984698209318
IMG20200717083943.jpg,fully_ripe,train,0.11724660296842294,0.05027331380394162,0.723793358331063,0.00879714549047009
IMG20200717083947.jpg,fully_ripe,train,0.11056309480039224,0.04788332721996909,0.7042738837451087,0.007798776132581137
IMG20200717084008.jpg,fully_ripe,train,0.08643747787351574,0.04058333005506251,0.6793356409483604,0.00948943869714934
IMG20200717084015.jpg,fully_ripe,train,0.08950457620285014,0.04205133306762782,0.6739753282861722,0.009789096697077308
IMG20200717084021.jpg,fully_ripe,train,0.1523860259056021,0.1041047496205153,0.675134114650039,0.028308940353760737
IMG20200717084028.jpg,fully_ripe,train,0.08890134529057378,0.04133713819770345,0.673848348953589,0.008836119037822707
IMG20200717084032.jpg,fully_ripe,train,0.0842519528918251,0.04043578254450578,0.6740850152595852,0.009486894801444478
IMG20200717084053.jpg,fully_ripe,train,0.060603148159366495,0.027370197133472482,0.629578607882899,0.0054996689519072675
IMG20200717084058.jpg,fully_ripe,train,0.10526865586498578,0.052306698827635695,0.6850772065042917,0.012763290345741172
IMG20200717084102.jpg,fully_ripe,train,0.11059848223429977,0.055751983442085616,0.6826923076864204,0.014039323904673688
IMG20200717084106.jpg,fully_ripe,train,0.12315389194988234,0.059421152700652784,0.701866753723887,0.014039063550154229
IMG20200717084113.jpg,fully_ripe,train,0.061496392831612214,0.02904157939619656,0.6388080831525986,0.005352571561502671
IMG20200717084205.jpg,fully_ripe,train,0.05658556347190876,0.020708719586055472,0.6596168052729832,0.0037413912255589285
IMG20200717084209.jpg,fully_ripe,train,0.10320334100596705,0.054036857509121405,0.675721012011942,0.014067398572273952
IMG20200717084214.jpg,fully_ripe,train,0.1319045166430316,0.06886910455376069,0.6937889569705394,0.01798459064277847
IMG20200717084220.jpg,fully_ripe,train,0.07905756854360556,0.028078991448160992,0.6946244379717158,0.003217843603949376
IMG20200717084242.jpg,fully_ripe,train,0.10404191616646659,0.049884845692654486,0.6838093044601128,0.008889912482624484
IMG20200717084253.jpg,fully_ripe,train,0.059455731125414406,0.019601203912470517,0.6629922247220593,0.0030223225482440145
IMG20200717084319.jpg,fully_ripe,train,0.09993572874986437,0.048276196596676375,0.6913161053964649,0.01375162193936976
IMG20200717084327.jpg,fully_ripe,train,0.09165766914141953,0.045737775291119935,0.6698450691312966,0.011785672472626468
IMG20200717084342.jpg,fully_ripe,train,0.061430447519330945,0.025891504192081107,0.6345489443314017,0.004273158904896725
IMG20200717084347.jpg,fully_ripe,train,0.06683955930707904,0.031837995916498024,0.650269455014344,0.0063915098676967435
IMG20200717084352.jpg,fully_ripe,train,0.07545433200210891,0.034073726226493795,0.6595538858825118,0.006161070673809241
IMG20200717084358.jpg,fully_ripe,train,0.08222051524381332,0.03773733553890198,0.6626290081081834,0.009582053100039569
IMG20200717084402.jpg,fully_ripe,train,0.10733902888536836,0.05342154266468207,0.6810053617984878,0.012969391860789867
IMG20200717084410.jpg,fully_ripe,train,0.08942427142853365,0.04681994990075128,0.657006700194927,0.011730444168261304
IMG20200717084423.jpg,fully_ripe,train,0.1555612611671402,0.08514943000836861,0.7110403615003488,0.02933141624700286
IMG20200717084433.jpg,fully_ripe,train,0.043708779043514084,0.012666340394641378,0.6674590412190047,0.0017362324919977601
IMG20200717084442.jpg,fully_ripe,train,0.0653967772668999,0.031111929307468686,0.6454452915116798,0.007493719137058243
IMG20200717084451.jpg,fully_ripe,train,0.07458763069620743,0.03323820913863379,0.6645392002384278,0.00831251258116171
IMG20200717084524.jpg,fully_ripe,train,0.10466450688957048,0.04734581128654935,0.6963754354179942,0.007007423806889543
IMG20200717084527.jpg,fully_ripe,train,0.12981072555068549,0.06119873816970349,0.7066035751765868,0.014584647739068512
IMG20200717084536.jpg,fully_ripe,train,0.1386389409966971,0.06440706707720574,0.7172850889667813,0.011245005458106845
IMG20200717084540.jpg,fully_ripe,train,0.11073548274767121,0.049383655455253785,0.7168510989769241,0.01018544687685952
IMG20200717084543.jpg,fully_ripe,train,0.11168772783581389,0.04704801555841863,0.7142228867904514,0.007427605281345691
IMG20200717084601.jpg,fully_ripe,train,0.15821887165864038,0.09728052390514406,0.6924241126179843,0.02522440199105986
IMG20200717084608.jpg,fully_ripe,train,0.19025020656140496,0.10879006800588134,0.7296349653531744,0.032679392385408366
IMG20200717084620.jpg,fully_ripe,train,0.07512056979127724,0.038901723641911426,0.6353522341275288,0.013052411928019543
IMG20200717084648.jpg,fully_ripe,train,0.18677163722808546,0.12174858859354899,0.7016833272833514,0.03533433469689404
